prediccion,test
16.980742,16.912
16.980742,16.909
16.980742,16.907
16.980742,16.905
16.980742,16.902
16.97983,16.9
16.979782,16.898
16.979776,16.896
16.979776,16.894
16.978865,16.892
16.977905,16.89
16.977852,16.888
16.976934,16.885
16.976887,16.883
16.97597,16.881
16.97501,16.879
16.974047,16.877
16.973993,16.875
16.973076,16.873
16.972116,16.871
16.971151,16.869
16.970186,16.866
16.970133,16.864
16.969217,16.862
16.968256,16.859
16.967293,16.856
16.966328,16.852
16.965363,16.849
16.9644,16.846
16.963434,16.842
16.96247,16.839
16.961504,16.836
16.96054,16.832
16.959576,16.829
16.95861,16.826
16.957645,16.822
16.955772,16.819
16.954758,16.816
16.953789,16.812
16.951914,16.809
16.950901,16.806
16.949022,16.802
16.948008,16.799
16.947037,16.796
16.945164,16.791
16.94415,16.786
16.94318,16.781
16.941307,16.776
16.940292,16.771
16.939323,16.766
16.93745,16.761
16.936436,16.756
16.934559,16.75
16.933544,16.745
16.931667,16.74
16.929745,16.735
16.927816,16.73
16.926796,16.725
16.92492,16.72
16.922997,16.715
16.92107,16.71
16.919142,16.705
16.917215,16.7
16.915287,16.695
16.914263,16.691
16.91239,16.686
16.91047,16.682
16.909445,16.677
16.907572,16.673
16.906553,16.669
16.905582,16.664
16.90462,16.66
16.903654,16.656
16.90269,16.651
16.901728,16.647
16.900764,16.642
16.900702,16.638
16.899794,16.634
16.898836,16.629
16.898775,16.625
16.897865,16.621
16.89781,16.616
16.896902,16.612
16.896847,16.607
16.895939,16.603
16.895884,16.599
16.894976,16.595
16.894018,16.59
16.893055,16.586
16.892992,16.582
16.892084,16.578
16.891127,16.573
16.890165,16.569
16.890102,16.565
16.889194,16.561
16.888237,16.556
16.887274,16.552
16.88631,16.548
16.885347,16.543
16.884384,16.539
16.88342,16.535
16.882458,16.531
16.880594,16.526
16.879576,16.522
16.878605,16.521
16.877642,16.52
16.876678,16.518
16.874815,16.517
16.873795,16.516
16.872826,16.514
16.870964,16.513
16.869944,16.512
16.868973,16.51
16.86801,16.509
16.866148,16.508
16.865128,16.506
16.86326,16.505
16.862238,16.504
16.860373,16.503
16.85935,16.501
16.857483,16.5
16.855566,16.499
16.85364,16.497
16.85261,16.496
16.850744,16.494
16.84972,16.492
16.847857,16.49
16.845938,16.487
16.844908,16.485
16.843044,16.483
16.84202,16.481
16.84105,16.479
16.839193,16.477
16.83817,16.475
16.837198,16.472
16.835342,16.47
16.834318,16.468
16.83335,16.466
16.831493,16.464
16.83047,16.462
16.829498,16.46
16.828535,16.457
16.827574,16.455
16.82572,16.453
16.824694,16.453
16.823725,16.453
16.822762,16.453
16.821798,16.453
16.819946,16.453
16.81892,16.453
16.817951,16.453
16.816097,16.453
16.815073,16.453
16.814102,16.453
16.81225,16.452
16.811224,16.452
16.809364,16.452
16.808338,16.452
16.807367,16.452
16.805515,16.452
16.80449,16.452
16.802631,16.452
16.801603,16.452
16.799746,16.452
16.798717,16.453
16.797749,16.454
16.795898,16.455
16.79487,16.457
16.793901,16.458
16.792051,16.459
16.791023,16.46
16.789167,16.461
16.78814,16.463
16.787169,16.464
16.78532,16.465
16.783407,16.466
16.78237,16.467
16.780514,16.468
16.779484,16.47
16.77763,16.471
16.775717,16.472
16.774677,16.473
16.772823,16.474
16.771793,16.475
16.76994,16.479
16.768026,16.482
16.766106,16.485
16.765064,16.488
16.763212,16.491
16.76218,16.494
16.76121,16.498
16.759367,16.501
16.758335,16.504
16.757366,16.507
16.756403,16.51
16.755442,16.513
16.75448,16.517
16.75264,16.52
16.751608,16.523
16.750639,16.526
16.750555,16.529
16.749666,16.532
16.748714,16.536
16.747753,16.539
16.747673,16.538
16.746782,16.538
16.74671,16.538
16.745821,16.537
16.74487,16.537
16.74479,16.536
16.7439,16.536
16.742949,16.535
16.742867,16.535
16.741978,16.535
16.741026,16.534
16.740946,16.534
16.740057,16.533
16.739105,16.533
16.739023,16.532
16.738134,16.532
16.737185,16.532
16.737103,16.531
16.736214,16.531
16.735262,16.53
16.734303,16.53
16.733341,16.529
16.732382,16.528
16.732298,16.528
16.73141,16.527
16.731337,16.527
16.73045,16.526
16.729498,16.525
16.729416,16.525
16.728527,16.524
16.728455,16.523
16.727568,16.523
16.727493,16.522
16.726606,16.522
16.726532,16.521
16.725647,16.52
16.725573,16.52
16.724686,16.519
16.724611,16.519
16.724602,16.518
16.723724,16.517
16.72365,16.516
16.72364,16.515
16.722763,16.514
16.722689,16.512
16.721804,16.511
16.72173,16.51
16.720844,16.509
16.719894,16.508
16.719809,16.507
16.718924,16.506
16.717972,16.505
16.717888,16.504
16.717003,16.503
16.716927,16.502
16.716042,16.501
16.715965,16.499
16.715082,16.498
16.715006,16.497
16.71412,16.496
16.714045,16.497
16.714035,16.498
16.714033,16.499
16.714033,16.5
16.714033,16.501
16.714033,16.502
16.714033,16.503
16.714033,16.504
16.714033,16.505
16.714033,16.505
16.714033,16.506
16.714909,16.507
16.714983,16.508
16.714993,16.509
16.714994,16.51
16.715868,16.511
16.715944,16.512
16.715954,16.513
16.71683,16.514
16.716904,16.515
16.716913,16.515
16.716915,16.515
16.71779,16.516
16.717865,16.516
16.717875,16.517
16.71875,16.517
16.718824,16.517
16.71971,16.518
16.719786,16.518
16.72067,16.518
16.720745,16.519
16.721632,16.519
16.722582,16.519
16.723541,16.52
16.723627,16.52
16.724514,16.52
16.725464,16.521
16.725548,16.521
16.726435,16.521
16.72651,16.522
16.727396,16.521
16.72747,16.52
16.72748,16.519
16.728357,16.518
16.728432,16.517
16.728441,16.516
16.729319,16.515
16.729393,16.514
16.729403,16.513
16.729403,16.512
16.729403,16.511
16.729403,16.51
16.729403,16.51
16.729403,16.509
16.728527,16.508
16.728453,16.507
16.728443,16.506
16.728443,16.505
16.727566,16.504
16.727493,16.503
16.726606,16.505
16.725657,16.507
16.725573,16.509
16.724686,16.51
16.724611,16.512
16.723724,16.514
16.72365,16.516
16.722765,16.518
16.721815,16.52
16.720856,16.522
16.719894,16.524
16.718935,16.526
16.717974,16.527
16.717014,16.529
16.716928,16.531
16.716042,16.533
16.715092,16.535
16.714132,16.537
16.713173,16.539
16.712212,16.541
16.711252,16.541
16.710293,16.541
16.709332,16.542
16.708372,16.542
16.70741,16.542
16.706451,16.543
16.70549,16.543
16.70366,16.543
16.702621,16.544
16.701653,16.544
16.700691,16.545
16.69973,16.545
16.69877,16.545
16.69694,16.546
16.695902,16.546
16.694933,16.546
16.693972,16.547
16.69214,16.547
16.691103,16.547
16.690134,16.548
16.689173,16.547
16.687342,16.546
16.686304,16.545
16.685335,16.544
16.684374,16.543
16.682545,16.542
16.681507,16.541
16.680536,16.54
16.679575,16.539
16.677748,16.538
16.676708,16.537
16.674871,16.536
16.67383,16.535
16.67286,16.535
16.671032,16.534
16.669992,16.533
16.669022,16.532
16.667194,16.531
16.666155,16.53
16.665184,16.529
16.663359,16.528
16.66232,16.526
16.660482,16.525
16.658575,16.524
16.65666,16.523
16.654741,16.522
16.652824,16.52
16.650906,16.519
16.648125,16.518
16.646126,16.517
16.643333,16.516
16.641333,16.514
16.638542,16.513
16.63568,16.512
16.633667,16.511
16.630875,16.51
16.628014,16.508
16.626,16.507
16.62321,16.506
16.620348,16.505
16.617477,16.501
16.615461,16.496
16.612673,16.492
16.609812,16.488
16.606941,16.484
16.604069,16.48
16.601194,16.475
16.598322,16.471
16.594597,16.467
16.591637,16.463
16.58875,16.459
16.585878,16.454
16.583006,16.45
16.580135,16.446
16.577263,16.442
16.574392,16.438
16.570671,16.433
16.56771,16.429
16.564827,16.425
16.561954,16.421
16.558237,16.421
16.555275,16.422
16.552391,16.422
16.548674,16.423
16.545712,16.423
16.542828,16.424
16.539112,16.424
16.53615,16.425
16.533266,16.425
16.529554,16.426
16.52659,16.427
16.522867,16.427
16.519901,16.428
16.516178,16.428
16.513212,16.429
16.51033,16.429
16.507462,16.43
16.504597,16.43
16.50173,16.431
16.498865,16.431
16.495998,16.427
16.493134,16.423
16.491104,16.42
16.48834,16.416
16.486326,16.412
16.483564,16.408
16.480719,16.404
16.47869,16.4
16.47676,16.396
16.474016,16.392
16.472004,16.388
16.469246,16.385
16.467232,16.381
16.465305,16.377
16.462563,16.373
16.46055,16.369
16.458624,16.365
16.456713,16.361
16.454803,16.357
16.452896,16.353
16.450987,16.351
16.44908,16.349
16.44717,16.347
16.446089,16.345
16.444288,16.343
16.442398,16.34
16.440493,16.338
16.439411,16.336
16.437609,16.334
16.436546,16.332
16.434748,16.329
16.433683,16.327
16.431887,16.325
16.429998,16.323
16.428095,16.321
16.427011,16.319
16.425213,16.316
16.424147,16.314
16.42235,16.312
16.421286,16.31
16.420313,16.304
16.418533,16.297
16.41747,16.291
16.416498,16.285
16.415543,16.279
16.414589,16.272
16.413635,16.266
16.412682,16.26
16.412548,16.254
16.411705,16.247
16.41159,16.241
16.410751,16.235
16.409817,16.229
16.408867,16.222
16.408735,16.216
16.407892,16.21
16.406958,16.203
16.406008,16.197
16.405054,16.191
16.404102,16.185
16.403149,16.182
16.403015,16.18
16.402172,16.178
16.40124,16.176
16.401108,16.173
16.400267,16.171
16.399332,16.169
16.3992,16.167
16.39836,16.165
16.398245,16.162
16.398224,16.16
16.398222,16.158
16.39822,16.156
16.39822,16.153
16.399038,16.151
16.39915,16.149
16.39917,16.147
16.399172,16.144
16.399174,16.142
16.399174,16.14
16.399174,16.136
16.399174,16.131
16.399174,16.127
16.399174,16.123
16.399174,16.118
16.399174,16.114
16.399992,16.11
16.400103,16.105
16.400124,16.101
16.400944,16.097
16.401056,16.092
16.401896,16.088
16.40201,16.084
16.40285,16.079
16.402962,16.075
16.403803,16.071
16.403915,16.067
16.404755,16.062
16.40487,16.058
16.405708,16.054
16.406643,16.051
16.406773,16.048
16.407616,16.045
16.40855,16.042
16.40868,16.039
16.409523,16.036
16.409637,16.033
16.410477,16.03
16.410591,16.027
16.41061,16.024
16.410614,16.021
16.411434,16.018
16.411545,16.016
16.411564,16.013
16.412388,16.01
16.412498,16.007
16.412518,16.004
16.412521,16.001
16.412521,15.998
16.412521,15.995
16.412521,15.994
16.412521,15.992
16.411701,15.991
16.41159,15.99
16.411572,15.988
16.411568,15.987
16.410748,15.986
16.410637,15.984
16.410618,15.983
16.410614,15.982
16.409794,15.981
16.409683,15.979
16.409664,15.978
16.40966,15.977
16.40966,15.975
16.40884,15.974
16.40873,15.973
16.40789,15.971
16.407778,15.97
16.406939,15.969
16.406004,15.97
16.405874,15.971
16.405031,15.972
16.404099,15.973
16.403149,15.975
16.403015,15.976
16.402172,15.977
16.40124,15.978
16.40029,15.979
16.400154,15.981
16.399313,15.982
16.39838,15.983
16.398247,15.984
16.397408,15.985
16.397291,15.987
16.396454,15.988
16.396338,15.989
16.3955,15.99
16.395386,15.991
16.394548,15.993
16.393616,15.992
16.392666,15.991
16.391714,15.989
16.391577,15.988
16.390738,15.987
16.389803,15.986
16.388855,15.985
16.387901,15.984
16.38695,15.983
16.385998,15.982
16.38423,15.981
16.383163,15.98
16.38219,15.979
16.38042,15.978
16.379353,15.977
16.37838,15.976
16.376612,15.975
16.375544,15.974
16.37457,15.973
16.373615,15.972
16.372662,15.973
16.37171,15.973
16.369946,15.974
16.36888,15.974
16.367905,15.975
16.36695,15.976
16.365997,15.976
16.365046,15.977
16.364092,15.978
16.36314,15.978
16.362188,15.979
16.361237,15.98
16.360285,15.98
16.359333,15.981
16.358381,15.982
16.35743,15.982
16.356478,15.983
16.355526,15.983
16.354574,15.984
16.353622,15.985
16.35348,15.988
16.352644,15.991
16.351713,15.994
16.350765,15.997
16.349815,16.0
16.34967,16.003
16.348837,16.006
16.347908,16.009
16.34696,16.012
16.346008,16.015
16.345057,16.018
16.343298,16.021
16.34223,16.024
16.341255,16.027
16.3403,16.03
16.33935,16.033
16.337591,16.036
16.336521,16.04
16.335548,16.043
16.334593,16.046
16.333641,16.048
16.33269,16.05
16.331738,16.052
16.330788,16.054
16.329836,16.056
16.328884,16.058
16.327934,16.06
16.326982,16.062
16.326836,16.064
16.326004,16.066
16.32588,16.068
16.325052,16.07
16.324125,16.072
16.32398,16.074
16.323954,16.077
16.323147,16.079
16.323025,16.081
16.323002,16.083
16.322998,16.085
16.322998,16.087
16.322195,16.089
16.322073,16.09
16.322052,16.092
16.321245,16.094
16.321123,16.096
16.3211,16.098
16.320293,16.099
16.320171,16.101
16.320148,16.103
16.320145,16.105
16.320145,16.107
16.320145,16.108
16.320145,16.11
16.320145,16.112
16.320145,16.114
16.320145,16.116
16.320145,16.117
16.320145,16.119
16.320145,16.121
16.320946,16.123
16.321068,16.123
16.320288,16.123
16.320171,16.123
16.320148,16.123
16.320145,16.124
16.320145,16.124
16.320946,16.124
16.321068,16.124
16.32109,16.125
16.321898,16.125
16.322018,16.125
16.322844,16.125
16.323772,16.125
16.323915,16.126
16.324745,16.126
16.324871,16.126
16.325699,16.126
16.325823,16.126
16.326649,16.127
16.327578,16.127
16.32772,16.127
16.328552,16.128
16.329481,16.129
16.330427,16.129
16.331379,16.13
16.331526,16.13
16.332357,16.131
16.333286,16.132
16.334234,16.132
16.334381,16.133
16.335213,16.133
16.335337,16.134
16.336164,16.135
16.337093,16.135
16.337236,16.136
16.338068,16.136
16.338997,16.137
16.339945,16.137
16.340897,16.138
16.341848,16.139
16.3428,16.142
16.344559,16.145
16.345629,16.148
16.346603,16.151
16.347559,16.154
16.348513,16.157
16.349464,16.16
16.350416,16.163
16.351368,16.166
16.351513,16.169
16.352346,16.172
16.353277,16.175
16.354225,16.178
16.354368,16.181
16.355204,16.184
16.356134,16.187
16.357082,16.19
16.358034,16.193
16.358988,16.196
16.35994,16.199
16.360891,16.2
16.361034,16.2
16.36187,16.201
16.3628,16.202
16.36375,16.203
16.364702,16.204
16.365654,16.204
16.366608,16.205
16.36756,16.206
16.368513,16.207
16.369465,16.208
16.369606,16.208
16.370443,16.209
16.370562,16.21
16.371395,16.211
16.372328,16.212
16.372463,16.213
16.3733,16.213
16.374233,16.214
16.375181,16.215
16.376135,16.219
16.377087,16.223
16.37804,16.226
16.378992,16.23
16.379946,16.234
16.3809,16.238
16.381851,16.241
16.38362,16.245
16.384687,16.249
16.38566,16.253
16.386616,16.256
16.38757,16.26
16.38934,16.264
16.390406,16.268
16.392197,16.271
16.393265,16.275
16.395056,16.279
16.396944,16.283
16.39803,16.286
16.399824,16.29
16.400892,16.288
16.402685,16.287
16.404572,16.285
16.405657,16.283
16.407454,16.282
16.408522,16.28
16.410316,16.278
16.411385,16.276
16.412357,16.275
16.414135,16.273
16.4152,16.271
16.416172,16.27
16.417952,16.268
16.419016,16.266
16.419989,16.264
16.420946,16.263
16.422724,16.261
16.423786,16.259
16.425583,16.257
16.42665,16.256
16.428446,16.255
16.430334,16.254
16.431416,16.253
16.432392,16.252
16.434175,16.251
16.435238,16.251
16.43621,16.25
16.437168,16.249
16.438122,16.248
16.439077,16.247
16.440033,16.246
16.440987,16.246
16.44194,16.245
16.442896,16.244
16.443024,16.243
16.443872,16.242
16.444809,16.241
16.444933,16.24
16.445782,16.24
16.446718,16.239
16.446842,16.24
16.447691,16.242
16.4478,16.244
16.448647,16.245
16.448753,16.247
16.4496,16.249
16.449709,16.25
16.450556,16.252
16.450663,16.253
16.45151,16.255
16.451618,16.257
16.451635,16.258
16.452467,16.26
16.452572,16.262
16.45259,16.263
16.452593,16.265
16.452595,16.266
16.452595,16.268
16.453423,16.27
16.453527,16.271
16.453545,16.274
16.453548,16.277
16.453548,16.28
16.454378,16.282
16.454483,16.285
16.4545,16.288
16.453674,16.291
16.45357,16.293
16.453552,16.296
16.453548,16.299
16.45272,16.301
16.452616,16.304
16.451769,16.307
16.450832,16.31
16.45071,16.312
16.44986,16.315
16.44975,16.318
16.448906,16.321
16.44797,16.323
16.447845,16.326
16.446999,16.324
16.446062,16.322
16.44511,16.32
16.444983,16.318
16.444136,16.316
16.4432,16.314
16.443073,16.312
16.442226,16.31
16.442116,16.308
16.44127,16.306
16.441162,16.304
16.440317,16.302
16.440208,16.3
16.44019,16.298
16.440187,16.296
16.440186,16.294
16.43936,16.292
16.439253,16.29
16.439236,16.288
16.439232,16.286
16.439232,16.286
16.439232,16.287
16.438406,16.288
16.4383,16.289
16.43828,16.289
16.438278,16.29
16.437452,16.291
16.437346,16.292
16.437326,16.292
16.437323,16.293
16.437323,16.294
16.437323,16.295
16.436499,16.295
16.43639,16.296
16.436373,16.297
16.435545,16.298
16.435436,16.298
16.434593,16.299
16.434483,16.3
16.43364,16.301
16.433529,16.301
16.432686,16.301
16.43175,16.301
16.431623,16.301
16.430779,16.302
16.430666,16.302
16.429823,16.302
16.429712,16.302
16.42887,16.303
16.428759,16.303
16.42874,16.303
16.427914,16.303
16.427805,16.304
16.427786,16.304
16.427782,16.304
16.426958,16.304
16.42685,16.305
16.426832,16.305
16.426828,16.305
16.426828,16.305
16.426004,16.307
16.425896,16.309
16.425879,16.311
16.425875,16.313
16.425875,16.315
16.42505,16.317
16.424942,16.319
16.424923,16.321
16.424097,16.323
16.423166,16.325
16.423038,16.326
16.422194,16.328
16.421259,16.33
16.421131,16.332
16.420286,16.334
16.420174,16.336
16.419333,16.338
16.41922,16.34
16.4192,16.342
16.418375,16.344
16.418266,16.343
16.418247,16.343
16.418243,16.342
16.417421,16.342
16.417313,16.341
16.417294,16.341
16.41729,16.34
16.41729,16.339
16.416468,16.339
16.416359,16.338
16.41634,16.338
16.416336,16.337
16.416336,16.337
16.417158,16.336
16.417267,16.336
16.417286,16.335
16.41729,16.335
16.41729,16.334
16.418112,16.334
16.41822,16.333
16.419062,16.332
16.419996,16.332
16.420124,16.331
16.420147,16.33
16.420973,16.329
16.421082,16.328
16.4211,16.328
16.421104,16.327
16.421104,16.326
16.421104,16.325
16.421104,16.325
16.421104,16.324
16.421104,16.323
16.421104,16.322
16.420282,16.321
16.420174,16.321
16.420155,16.32
16.42015,16.319
16.419329,16.318
16.41922,16.318
16.418379,16.319
16.418266,16.321
16.418247,16.322
16.417421,16.324
16.417313,16.326
16.417294,16.327
16.41647,16.329
16.416359,16.331
16.41634,16.332
16.416336,16.334
16.416336,16.335
16.415514,16.337
16.415405,16.339
16.415386,16.34
16.416204,16.342
16.416313,16.344
16.416332,16.345
16.416336,16.347
16.416336,16.348
16.416336,16.35
16.416336,16.346
16.416336,16.342
16.416336,16.338
16.416336,16.334
16.416336,16.331
16.416336,16.327
16.416336,16.323
16.416336,16.319
16.416336,16.315
16.416336,16.311
16.416336,16.307
16.416336,16.303
16.416336,16.299
16.416336,16.296
16.416336,16.292
16.416336,16.288
16.415514,16.284
16.415405,16.28
16.415386,16.276
16.414562,16.272
16.414452,16.272
16.414433,16.272
16.413609,16.272
16.413498,16.272
16.412659,16.272
16.412544,16.271
16.412525,16.271
16.411701,16.271
16.41159,16.271
16.411572,16.271
16.410748,16.271
16.410637,16.271
16.410618,16.27
16.410614,16.27
16.409794,16.27
16.409683,16.27
16.409664,16.27
16.40966,16.27
16.40966,16.27
16.40966,16.269
16.40966,16.271
16.40966,16.272
16.40966,16.273
16.40966,16.274
16.40884,16.275
16.40873,16.277
16.40871,16.278
16.408709,16.279
16.407887,16.28
16.407776,16.281
16.407757,16.283
16.407755,16.284
16.406935,16.285
16.406824,16.286
16.405985,16.287
16.40587,16.289
16.405851,16.29
16.405027,16.291
16.404917,16.292
16.404898,16.293
16.404894,16.293
16.404074,16.294
16.403963,16.294
16.403944,16.294
16.40394,16.294
16.40394,16.294
16.40394,16.294
16.40312,16.294
16.40301,16.294
16.40299,16.295
16.402987,16.295
16.402987,16.295
16.402987,16.295
16.403805,16.295
16.403917,16.295
16.403936,16.295
16.40394,16.295
16.40394,16.296
16.40394,16.296
16.40394,16.296
16.40394,16.295
16.40394,16.294
16.40394,16.293
16.40312,16.292
16.40301,16.291
16.40299,16.291
16.402987,16.29
16.403805,16.289
16.403917,16.288
16.403936,16.287
16.404758,16.286
16.404871,16.285
16.405708,16.285
16.405823,16.284
16.405842,16.283
16.405846,16.282
16.405848,16.281
16.405848,16.28
16.405848,16.279
16.405848,16.279
16.405848,16.281
16.405848,16.284
16.405848,16.286
16.405848,16.289
16.405848,16.291
16.405848,16.293
16.405027,16.296
16.404917,16.298
16.404898,16.301
16.404894,16.303
16.405712,16.306
16.405825,16.308
16.405842,16.311
16.405846,16.313
16.406666,16.316
16.406776,16.318
16.406797,16.321
16.4068,16.323
16.4068,16.326
16.40762,16.328
